period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2022-12,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),9.91,$/MCF
2022-11,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),553774,MMCF
2022-11,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),246201,MMCF
2022-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.8,$/MCF
2022-11,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),8.63,$/MCF
2022-10,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),239507,MMCF
2022-10,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),10.22,$/MCF
2022-10,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),554328,MMCF
2022-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.67,$/MCF
2022-09,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6,$/MCF
2022-09,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),233927,MMCF
2022-09,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),12.79,$/MCF
2022-09,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),526465,MMCF
2022-08,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),12.22,$/MCF
2022-08,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),235884,MMCF
2022-08,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),558031,MMCF
2022-08,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.62,$/MCF
2022-07,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),559842,MMCF
2022-07,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),9.99,$/MCF
2022-07,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6,$/MCF
2022-07,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),257197,MMCF
2022-06,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.03,$/MCF
2022-06,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),553760,MMCF
2022-06,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),11.44,$/MCF
2022-06,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),228882,MMCF
2022-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.72,$/MCF
2022-05,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),10.31,$/MCF
2022-05,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),230899,MMCF
2022-05,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),616665,MMCF
2022-04,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),244998,MMCF
2022-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),8.45,$/MCF
2022-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.49,$/MCF
2022-04,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),587385,MMCF
2022-03,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.24,$/MCF
2022-03,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),259499,MMCF
2022-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.7,$/MCF
2022-03,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),639074,MMCF
2022-02,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),257977,MMCF
2022-02,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),8.22,$/MCF
2022-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.67,$/MCF
2022-02,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),546428,MMCF
2022-01,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),610836,MMCF
2022-01,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.04,$/MCF
2022-01,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),296248,MMCF
2022-01,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.94,$/MCF
2021-12,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),620886,MMCF
2021-12,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.74,$/MCF
2021-12,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),252626,MMCF
2021-12,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.4,$/MCF
2021-11,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),242405,MMCF
2021-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.18,$/MCF
2021-11,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),8.1,$/MCF
2021-11,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),556982,MMCF
2021-10,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),228203,MMCF
2021-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.79,$/MCF
2021-10,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.97,$/MCF
2021-10,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),545055,MMCF
