period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2023-04,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),,MMCF
2023-03,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),,MMCF
2023-03,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),,MMCF
2023-03,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),66064,MMCF
2023-02,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),60583,MMCF
2023-02,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),,MMCF
2023-02,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),,MMCF
2023-01,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),,MMCF
2023-01,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),,MMCF
2023-01,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),68910,MMCF
2022-12,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),50246,MMCF
2022-12,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65907,MMCF
2022-12,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),15661,MMCF
2022-11,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),16636,MMCF
2022-11,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),48869,MMCF
2022-11,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65505,MMCF
2022-10,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),49995,MMCF
2022-10,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),67409,MMCF
2022-10,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17414,MMCF
2022-09,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),66095,MMCF
2022-09,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),48926,MMCF
2022-09,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17169,MMCF
2022-08,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),51054,MMCF
2022-08,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),69090,MMCF
2022-08,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),18037,MMCF
2022-07,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),67456,MMCF
2022-07,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17197,MMCF
2022-07,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),50259,MMCF
2022-06,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65130,MMCF
2022-06,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17234,MMCF
2022-06,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),47896,MMCF
2022-05,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),45782,MMCF
2022-05,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),62991,MMCF
2022-05,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17208,MMCF
2022-04,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),66292,MMCF
2022-04,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),49423,MMCF
2022-04,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),16868,MMCF
2022-03,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65440,MMCF
2022-03,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17743,MMCF
2022-03,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),47697,MMCF
2022-02,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),16112,MMCF
2022-02,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),41721,MMCF
2022-02,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),57832,MMCF
2022-01,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65420,MMCF
2022-01,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17407,MMCF
2022-01,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),48013,MMCF
2021-12,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),68916,MMCF
2021-12,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),18648,MMCF
2021-12,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),50268,MMCF
2021-11,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17508,MMCF
2021-11,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),49000,MMCF
2021-11,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),66508,MMCF
2021-10,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),46086,MMCF
2021-10,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),14691,MMCF
2021-10,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),60776,MMCF
2021-09,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),26055,MMCF
2021-09,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),9286,MMCF
2021-09,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),35341,MMCF
2021-08,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),15714,MMCF
2021-08,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),62280,MMCF
2021-08,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),46565,MMCF
2021-07,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),72847,MMCF
2021-07,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),18610,MMCF
2021-07,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),54237,MMCF
2021-06,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),17516,MMCF
2021-06,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),50877,MMCF
2021-06,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),68393,MMCF
2021-05,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),19084,MMCF
2021-05,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),73022,MMCF
2021-05,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),53938,MMCF
2021-04,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),19485,MMCF
2021-04,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),70698,MMCF
2021-04,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),51212,MMCF
2021-03,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),21046,MMCF
2021-03,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),75181,MMCF
2021-03,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),54136,MMCF
2021-02,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),47001,MMCF
2021-02,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),18241,MMCF
2021-02,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65242,MMCF
2021-01,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),52858,MMCF
2021-01,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),20040,MMCF
2021-01,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),72898,MMCF
2020-12,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),18719,MMCF
2020-12,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),68618,MMCF
2020-12,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),49898,MMCF
2020-11,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),45526,MMCF
2020-11,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),61826,MMCF
2020-11,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),16300,MMCF
2020-10,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),10724,MMCF
2020-10,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),29504,MMCF
2020-10,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),40228,MMCF
2020-09,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),38057,MMCF
2020-09,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),12296,MMCF
2020-09,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),50353,MMCF
2020-08,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),31676,MMCF
2020-08,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),45498,MMCF
2020-08,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),13822,MMCF
2020-07,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),69829,MMCF
2020-07,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),48970,MMCF
2020-07,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),20859,MMCF
2020-06,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),18722,MMCF
2020-06,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),63441,MMCF
2020-06,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),44719,MMCF
2020-05,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),45815,MMCF
2020-05,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),19643,MMCF
2020-05,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),65458,MMCF
2020-04,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),81544,MMCF
2020-04,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),25692,MMCF
2020-04,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),55851,MMCF
2020-03,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),61534,MMCF
2020-03,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),89255,MMCF
2020-03,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),27721,MMCF
2020-02,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),25151,MMCF
2020-02,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),82510,MMCF
2020-02,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),57359,MMCF
2020-01,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),27281,MMCF
2020-01,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),60496,MMCF
2020-01,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),87776,MMCF
2019-12,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),88988,MMCF
2019-12,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),28557,MMCF
2019-12,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),60431,MMCF
2019-11,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),58384,MMCF
2019-11,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),26786,MMCF
2019-11,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),85170,MMCF
2019-10,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),29603,MMCF
2019-10,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),88263,MMCF
2019-10,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),58660,MMCF
2019-09,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),85622,MMCF
2019-09,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),28659,MMCF
2019-09,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),56963,MMCF
2019-08,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),62909,MMCF
2019-08,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),92674,MMCF
2019-08,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),29765,MMCF
2019-07,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),21306,MMCF
2019-07,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),47248,MMCF
2019-07,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),68554,MMCF
2019-06,R3FM,NA,EPG0,Natural Gas,FGG,Withdrawals from Gas Wells,N9011FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Gas Wells (MMcf),26070,MMCF
2019-06,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),83554,MMCF
2019-06,R3FM,NA,EPG0,Natural Gas,FGO,Withdrawals from Oil Wells,N9012FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals from Oil Wells (MMcf),57484,MMCF
2019-05,R3FM,NA,EPG0,Natural Gas,FGW,Gross Withdrawals,N9010FX2,Federal Offshore--Gulf of Mexico Natural Gas Gross Withdrawals (MMcf),89453,MMCF
