period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2023-11,R86,NA,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010862,Mountain Region Natural Gas in Underground Storage (Base Gas) (MMcf),445539,MMCF
2023-11,SMD,USA-MD,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010MD2,Maryland Natural Gas in Underground Storage (Base Gas) (MMcf),45677,MMCF
2023-11,R48,NA,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,NGM_EPG0_SAW_R48_MMCF,Lower 48 States Natural  Gas Underground Storage Withdrawals (MMcf),296032,MMCF
2023-11,NUS,U.S.,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060US2,U.S. Natural  Gas Underground Storage Withdrawals (MMcf),298118,MMCF
2023-11,SIL,USA-IL,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060IL2,Illinois Natural  Gas Underground Storage Withdrawals (MMcf),15108,MMCF
2023-11,SAR,USA-AR,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060AR2,Arkansas Natural  Gas Underground Storage Withdrawals (MMcf),727,MMCF
2023-11,SAL,USA-AL,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060AL2,Alabama Natural  Gas Underground Storage Withdrawals (MMcf),2239,MMCF
2023-11,SNE,USA-NE,EPG0,Natural Gas,SAT,Total Underground Storage,N5030NE2,Nebraska Natural Gas Underground Storage Volume (MMcf),33443,MMCF
2023-11,SVA,USA-VA,EPG0,Natural Gas,SAT,Total Underground Storage,N5030VA2,Virginia Natural Gas Underground Storage Volume (MMcf),8213,MMCF
2023-11,SUT,USA-UT,EPG0,Natural Gas,SAT,Total Underground Storage,N5030UT2,Utah Natural Gas Underground Storage Volume (MMcf),120252,MMCF
2023-11,SIA,USA-IA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020IA2,Iowa Natural Gas in Underground Storage (Working Gas) (MMcf),79106,MMCF
2023-11,R84,NA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020842,South Central Region Natural Gas in Underground Storage (Working Gas) (MMcf),1219445,MMCF
2023-11,SOR,USA-OR,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020OR2,Oregon Natural Gas in Underground Storage (Working Gas) (MMcf),19794,MMCF
2023-11,NUS,U.S.,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020US2,U.S. Total Natural Gas in Underground Storage (Working Gas) (MMcf),3742245,MMCF
2023-11,SPA,USA-PA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020PA2,Pennsylvania Natural Gas in Underground Storage (Working Gas) (MMcf),365231,MMCF
2023-11,SOH,OHIO,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020OH2,Ohio Natural Gas in Underground Storage (Working Gas) (MMcf),179951,MMCF
2023-11,SMN,MINNESOTA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020MN2,Minnesota Natural Gas in Underground Storage (Working Gas) (MMcf),2132,MMCF
