period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2021,SAL,USA-AL,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SAL_8,Alabama Natural Gas Number of Industrial Consumers (Count),3575,COUNT
2021,SWI,USA-WI,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SWI_8,Wisconsin Natural Gas Number of Commercial Consumers - Transported (Count),1442,COUNT
2021,SOR,USA-OR,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SOR_8,Oregon Natural Gas Number of Commercial Consumers - Sales (Count),83628,COUNT
2021,SNM,USA-NM,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SNM_8,New Mexico Natural Gas Number of Commercial Consumers - Transported (Count),3645,COUNT
2021,SMI,USA-MI,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SMI_8,Michigan Natural Gas Number of Commercial Consumers - Sales (Count),238926,COUNT
2021,SWA,WASHINGTON,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SWA_8,Washington Natural Gas Number of Commercial Consumers (Count),107840,COUNT
2021,SVT,USA-VT,EPG0,Natural Gas,VN3,Number of Residential Consumers,NA1501_SVT_8,Vermont Natural Gas Number of Residential Consumers (Count),48229,COUNT
2021,SSD,USA-SD,EPG0,Natural Gas,VP5,Average Annual Consumption per Commercial Consumer,NA1531_SSD_10,South Dakota Natural Gas Average Annual Consumption per Commercial Consumer (Mcf),435,MCF
2021,SGA,USA-GA,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SGA_8,Georgia Natural Gas Number of Commercial Consumers (Count),126651,COUNT
2021,SAR,USA-AR,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SAR_8,Arkansas Natural Gas Number of Commercial Consumers - Sales (Count),68877,COUNT
2021,SMS,USA-MS,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SMS_8,Mississippi Natural Gas Number of Commercial Consumers (Count),46797,COUNT
2021,SAL,USA-AL,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SAL_8,Alabama Natural Gas Number of Commercial Consumers - Sales (Count),69817,COUNT
2021,SAL,USA-AL,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SAL_8,Alabama Natural Gas Number of Residential Consumers - Transported (Number of Elements),0,COUNT
2021,SHI,USA-HI,EPG0,Natural Gas,VN4,Number of Residential Consumers - Sales,NA1508_SHI_8,Hawaii Natural Gas Number of Residential Consumers - Sales (Count),29059,COUNT
2021,SCO,COLORADO,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SCO_8,Colorado Natural Gas Number of Commercial Consumers (Count),153435,COUNT
2021,SNC,USA-NC,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SNC_8,North Carolina Natural Gas Number of Commercial Consumers (Count),129518,COUNT
2021,SWI,USA-WI,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SWI_8,Wisconsin Natural Gas Number of Commercial Consumers (Count),173794,COUNT
2021,SOR,USA-OR,EPG0,Natural Gas,VN5,Number of Commercial Consumers,NA1531_SOR_8,Oregon Natural Gas Number of Commercial Consumers (Count),83725,COUNT
2021,SWY,USA-WY,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SWY_8,Wyoming Natural Gas Number of Residential Consumers - Transported (Number of Elements),54887,COUNT
2021,SCO,COLORADO,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NA1509_SCO_8,Colorado Natural Gas Number of Residential Consumers - Transported (Number of Elements),1,COUNT
2021,SNM,USA-NM,EPG0,Natural Gas,VN4,Number of Residential Consumers - Sales,NA1508_SNM_8,New Mexico Natural Gas Number of Residential Consumers - Sales (Count),609078,COUNT
2021,SME,USA-ME,EPG0,Natural Gas,VNT,Number of Residential Consumers - Transported,NGA_EPG0_VNT_SME_COUNT,Maine Natural Gas Number of Residential Consumers - Transported (Number of Elements),0,COUNT
2021,SWI,USA-WI,EPG0,Natural Gas,VN3,Number of Residential Consumers,NA1501_SWI_8,Wisconsin Natural Gas Number of Residential Consumers (Count),1823385,COUNT
